smiles,iupac_name,is_toxic
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCC[C@@H]21,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-3,3a,4,5,6,6a-hexahydro-2H-cyclopenta[b]pyrrole-2-carboxylate",0
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21,"(2S,3aR,7aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylate",0
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)[O-])SCCS2,"(8S)-7-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-1,4-dithia-7-azaspiro[4.4]nonane-8-carboxylate",0
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)[O-],"(3S)-2-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-6,7-dimethoxy-3,4-dihydro-1H-isoquinoline-3-carboxylate",0
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)[O-],"(3S)-2-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]-3,4-dihydro-1H-isoquinoline-3-carboxylate",0
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-],(2S)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]propanoyl]pyrrolidine-2-carboxylate,0
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@H]1CCc2ccccc2N(CC(=O)[O-])C1=O,"2-[(3S)-3-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]azaniumyl]-2-oxo-4,5-dihydro-3H-1-benzazepin-1-yl]acetate",0
CCOC(=O)C1(c2ccccc2)CC[NH+](C)CC1,ethyl 1-methyl-4-phenylpiperidin-1-ium-4-carboxylate,0
CCOC(=O)C1(c2ccccc2)CC[NH+](CCC(C#N)(c2ccccc2)c2ccccc2)CC1,"ethyl 1-(3-cyano-3,3-diphenylpropyl)-4-phenylpiperidin-1-ium-4-carboxylate",0
CCOC(=O)C1(c2ccccc2)CC[NH+](CCc2ccc(N)cc2)CC1,ethyl 1-[2-(4-aminophenyl)ethyl]-4-phenylpiperidin-1-ium-4-carboxylate,0
CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)C1c1ccccc1Cl,"2-[[4-(2-chlorophenyl)-3-ethoxycarbonyl-5-methoxycarbonyl-6-methyl-1,4-dihydropyridin-2-yl]methoxy]ethylazanium",0
CCOC(=O)CCCCCCCCC(C)c1ccccc1I,ethyl 10-(2-iodophenyl)undecanoate,0
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,ethyl N-[2-amino-4-[(4-fluorophenyl)methylamino]phenyl]carbamate,0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CC[NH+]1CCOCC1)c1ccccc1S2,ethyl N-[10-(3-morpholin-4-ium-4-ylpropanoyl)phenothiazin-2-yl]carbamate,0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)[O-],2-ethoxy-4-[2-[[(1S)-3-methyl-1-(2-piperidin-1-ylphenyl)butyl]amino]-2-oxoethyl]benzoate,0
CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,4-[2-(4-ethoxyphenyl)-4-methylpyrrol-1-yl]benzenesulfonamide,1
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,"(5-methyl-2-oxo-1,3-dioxol-4-yl)methyl 2-ethoxy-3-[[4-[2-(5-oxo-4H-1,2,4-oxadiazol-3-yl)phenyl]phenyl]methyl]benzimidazole-4-carboxylate",0
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,2-[bis(2-ethoxyethyl)phosphanyl]ethyl-bis(2-ethoxyethyl)phosphane,0
CCOP(=O)(OCC)SCC[N+](C)(C)C,2-diethoxyphosphorylsulfanylethyl(trimethyl)azanium,0
Cl[201Tl],chloro(201Tl)thallium-201,0
Cl[Cr](Cl)Cl,trichlorochromium,0
Cl[Mn]Cl,dichloromanganese,0
CN(C)C(=[NH2+])NC(N)=[NH2+],[amino(diaminomethylideneazaniumyl)methylidene]-dimethylazanium,0
CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,"4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-ium-1-yl]-N,N-dimethyl-2,2-diphenylbutanamide",0
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,"2,4,6-triiodo-5-[methyl-[3-oxo-3-[2,4,6-triiodo-N-methyl-3,5-bis(1,3,4-trihydroxybutan-2-ylcarbamoyl)anilino]propanoyl]amino]-1-N,3-N-bis(1,3,4-trihydroxybutan-2-yl)benzene-1,3-dicarboxamide",0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,"(2S)-2-[[4-[(2,4-diaminopteridin-6-yl)methyl-methylamino]benzoyl]amino]pentanedioate",0
CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1,trimethyl-[3-[methyl-[10-[methyl-[3-(trimethylazaniumyl)phenoxy]carbonylamino]decyl]carbamoyl]oxyphenyl]azanium,0
CN(CCOc1ccc(CC2SC(=O)[N-]C2=O)cc1)c1ccccn1,"5-[[4-[2-[methyl(pyridin-2-yl)amino]ethoxy]phenyl]methyl]-4-oxo-1,3-thiazol-2-olate",0
CN/C(NCc1ccccc1)=[NH+]\C,[(benzylamino)-(methylamino)methylidene]-methylazanium,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(2-methyl-5,6-dioxo-1H-1,2,4-triazin-3-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21,"(6R,7S)-7-[[4-(2-amino-1-carboxylato-2-oxoethylidene)-1,3-dithietane-2-carbonyl]amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1,"(2S)-2-[[4-[[(6S)-2-amino-5-methyl-4-oxo-3,6,7,8-tetrahydropteridin-6-yl]methylamino]benzoyl]amino]pentanedioate",0
Cn1c(CCCC(=O)[O-])nc2cc(N(CCCl)CCCl)ccc21,4-[5-[bis(2-chloroethyl)amino]-1-methylbenzimidazol-2-yl]butanoate,0
Cn1nc(C(=O)NC2CC3CCCC(C2)[NH+]3C)c2ccccc21,1-methyl-N-(9-methyl-9-azoniabicyclo[3.3.1]nonan-3-yl)indazole-3-carboxamide,0
CN1CC[NH+](CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2-chloro-10-[3-(4-methylpiperazin-1-ium-1-yl)propyl]phenothiazine,0
CN1CCC[NH+]=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,"(3-methyl-1,4,5,6-tetrahydropyrimidin-3-ium-2-yl)methyl 2-cyclohexyl-2-hydroxy-2-phenylacetate",0
Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1,"[(E)-4-[[4-(3-bromo-4-chloroanilino)pyrido[3,4-d]pyrimidin-6-yl]amino]-4-oxobut-2-enyl]-dimethyl-[(3-methyl-5-nitroimidazol-4-yl)methyl]azanium",1
CNC1=[NH+]c2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,"7-chloro-4-hydroxy-N-methyl-5-phenyl-1,3-dihydro-1,4-benzodiazepin-4-ium-2-imine",0
CNS(=O)(=O)Cc1ccc2[nH]cc(CC[NH+](C)C)c2c1,dimethyl-[2-[5-(methylsulfamoylmethyl)-1H-indol-3-yl]ethyl]azanium,0
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CC[NH+](C)CC3)c2c1,N-methyl-2-[3-(1-methylpiperidin-1-ium-4-yl)-1H-indol-5-yl]ethanesulfonamide,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1,"(6R,7R)-3-(carbamoyloxymethyl)-7-[[(2Z)-2-(furan-2-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-],"(2S,3S,4R,5R,6R)-6-[(2R,3R,4R,5R,6R)-6-[(2R,3S,4S,5R,6R)-2-carboxylato-4-hydroxy-6-[(2R,3S,4R,5R,6S)-4-hydroxy-6-methoxy-5-(sulfonatoamino)-2-(sulfonatooxymethyl)oxan-3-yl]oxy-5-sulfonatooxyoxan-3-yl]oxy-5-(sulfonatoamino)-4-sulfonatooxy-2-(sulfonatooxymethyl)oxan-3-yl]oxy-3-[(2R,3R,4R,5S,6R)-4,5-dihydroxy-3-(sulfonatoamino)-6-(sulfonatooxymethyl)oxan-2-yl]oxy-4,5-dihydroxyoxane-2-carboxylate",0
CO[Si](C)(C)O[Si](C)(C)C,methoxy-dimethyl-trimethylsilyloxysilane,0
COC(CNC(=O)c1ccccc1OCC(=O)[O-])C[Hg]O,[3-[[2-(carboxylatomethoxy)benzoyl]amino]-2-methoxypropyl]mercury;hydrate,0
COC(CNC(N)=O)C[Hg]Cl,[3-(carbamoylamino)-2-methoxypropyl]-chloromercury,0
COC(=O)[C@H](c1ccccc1)[C@H]1CCCC[NH2+]1,methyl (2R)-2-phenyl-2-[(2R)-piperidin-1-ium-2-yl]acetate,0
COC(=O)[C@H](c1ccccc1Cl)[NH+]1CCc2sccc2C1,"methyl (2S)-2-(2-chlorophenyl)-2-(4,5,6,7-tetrahydrothieno[3,2-c]pyridin-5-ium-5-yl)acetate",0
COC(=O)C(c1ccccc1)C1CCCC[NH2+]1,methyl 2-phenyl-2-piperidin-1-ium-2-ylacetate,0
COC(=O)CCC(=O)C[NH3+],"(5-methoxy-2,5-dioxopentyl)azanium",0
COc1ncnc([N-]S(=O)(=O)c2ccc(N)cc2)c1OC,"(4-aminophenyl)sulfonyl-(5,6-dimethoxypyrimidin-4-yl)azanide",0
COc1c(N2C[C@@H]3CCC[NH2+][C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,"7-[(4aS,7aS)-1,2,3,4,4a,5,7,7a-octahydropyrrolo[3,4-b]pyridin-1-ium-6-yl]-1-cyclopropyl-6-fluoro-8-methoxy-4-oxoquinoline-3-carboxylate",0
COc1cc(N)c(Cl)cc1C(=O)NC1CC[NH+](CCCOc2ccc(F)cc2)CC1OC,4-amino-5-chloro-N-[1-[3-(4-fluorophenoxy)propyl]-3-methoxypiperidin-1-ium-4-yl]-2-methoxybenzamide,0
COC1=CC(=O)OC(/C=C/C2=CCCC=C2)C1,"2-[(E)-2-cyclohexa-1,5-dien-1-ylethenyl]-4-methoxy-2,3-dihydropyran-6-one",1
COc1cc2c(cc1OC)C(=O)C(CC1CC[NH+](Cc3ccccc3)CC1)C2,"2-[(1-benzylpiperidin-1-ium-4-yl)methyl]-5,6-dimethoxy-2,3-dihydroinden-1-one",0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC[NH+]1CCOCC1,N-(3-chloro-4-fluorophenyl)-7-methoxy-6-(3-morpholin-4-ium-4-ylpropoxy)quinazolin-4-amine,0
COc1ccc(OC)c(C(O)CNC(=O)C[NH3+])c1,"[2-[[2-(2,5-dimethoxyphenyl)-2-hydroxyethyl]amino]-2-oxoethyl]azanium",0
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)[N-]C(=O)NC2CCCCC2)cc1,N-[4-[2-[(5-chloro-2-methoxybenzoyl)amino]ethyl]phenyl]sulfonyl-N'-cyclohexylcarbamimidate,0
COc1ccc(-c2ccc3cc(C(=O)[O-])ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,6-[3-(1-adamantyl)-4-methoxyphenyl]naphthalene-2-carboxylate,0
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CC[NH+]3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"methyl (1R,15S,17R,18R,19S,20S)-6,18-dimethoxy-17-(3,4,5-trimethoxybenzoyl)oxy-3,11,12,13,14,15,16,17,18,19,20,21-dodecahydro-1H-yohimban-13-ium-19-carboxylate",0
C=C[C@H]1C[NH+]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"(R)-[(2S,4S,5R)-5-ethenyl-1-azoniabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol",0
COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,[3-(9H-carbazol-4-yloxy)-2-hydroxypropyl]-[2-(2-methoxyphenoxy)ethyl]azanium,0
COc1cnc([N-]S(=O)(=O)c2ccc(N)cc2)nc1,(4-aminophenyl)sulfonyl-(5-methoxypyrimidin-2-yl)azanide,0
COCCCC/C(=N\OCC[NH3+])c1ccc(C(F)(F)F)cc1,2-[(E)-[5-methoxy-1-[4-(trifluoromethyl)phenyl]pentylidene]amino]oxyethylazanium,0
Nc1ncnc2c1ncn2CCOC[P@@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1,"9-[2-[[(2R,4S)-4-(3-chlorophenyl)-2-oxo-1,3,2lambda5-dioxaphosphinan-2-yl]methoxy]ethyl]purin-6-amine",1
O=[32P]([O-])([O-])O,hydroxy-dioxido-oxo-(32P)lambda5-phosphane,0
O=[Si](O)O,dihydroxy(oxo)silane,0
O=[Ti]=O,dioxotitanium,0
[O-][Cl+3]([O-])([O-])O,perchloric acid,0
